地区コード,線区コード,駅順コード,会社名,線区名,駅名,備考,緯度,経度
0,39,8,東日本旅客鉄道,成田,大戸,,0,0
0,39,9,東日本旅客鉄道,成田,佐原,,0,0
0,39,47,青い森鉄道,青い森鉄道,北高岩,,0,0
0,39,48,青い森鉄道,青い森鉄道,八戸,,0,0
0,39,8d,東日本旅客鉄道,津軽,蟹田,津軽海峡線,0,0
0,39,8e,東日本旅客鉄道,津軽,中小国,,0,0
0,3a,4,東日本旅客鉄道,久留里,東清川,,0,0
0,3a,5,東日本旅客鉄道,久留里,横田,,0,0
0,3a,14,東日本旅客鉄道,成田,空港第2ビル,成田空港高速鉄道,0,0
0,3a,16,東日本旅客鉄道,成田,成田空港,成田空港高速鉄道,0,0
0,3b,2,東日本旅客鉄道,東金,福俵,,0,0
0,3b,3,東日本旅客鉄道,東金,東金,,0,0
0,3b,4,東日本旅客鉄道,東金,求名,,0,0
0,3c,d,東日本旅客鉄道,鹿島,鹿島神宮,,0,0
0,3d,2,東海旅客鉄道,御殿場,下曽我,,0,0
0,3d,3,東海旅客鉄道,御殿場,上大井,,0,0
0,3d,4,東海旅客鉄道,御殿場,相模金子,,0,0
0,3d,6,東海旅客鉄道,御殿場,松田,,0,0
0,3d,7,東海旅客鉄道,御殿場,東山北,,0,0
0,3d,8,東海旅客鉄道,御殿場,山北,,0,0
0,3d,9,東海旅客鉄道,御殿場,谷峨,,0,0
0,3d,b,東海旅客鉄道,御殿場,駿河小山,,0,0
0,3d,c,東海旅客鉄道,御殿場,足柄,,0,0
0,3d,d,東海旅客鉄道,御殿場,御殿場,,0,0
0,3d,e,東海旅客鉄道,御殿場,南御殿場,,0,0
0,3d,10,東海旅客鉄道,御殿場,富士岡,,0,0
0,3d,11,東海旅客鉄道,御殿場,岩波,,0,0
0,3d,12,東海旅客鉄道,御殿場,裾野,,0,0
0,3d,13,東海旅客鉄道,御殿場,長泉なめり,,0,0
0,3d,14,東海旅客鉄道,御殿場,下土狩,,0,0
0,3d,15,東海旅客鉄道,御殿場,大岡,,0,0
0,3d,c3,北海道旅客鉄道,海峡,知内,津軽海峡線,0,0
0,3d,c8,北海道旅客鉄道,海峡,津軽今別,津軽海峡線,0,0
0,3e,2,東海旅客鉄道,身延,柚木,,0,0
0,3e,3,東海旅客鉄道,身延,竪堀,,0,0
0,3e,82,東日本旅客鉄道,東北本,新利府,,0,0
0,3e,83,東日本旅客鉄道,東北本,利府,,0,0
0,3f,2,東日本旅客鉄道,京葉,八丁堀,,0,0
0,3f,3,東日本旅客鉄道,京葉,越中島,,0,0
0,3f,4,東日本旅客鉄道,京葉,潮見,,0,0
0,3f,5,東日本旅客鉄道,京葉,新木場,,0,0
0,3f,7,東日本旅客鉄道,京葉,葛西臨海公園,,0,0
0,3f,8,東日本旅客鉄道,京葉,舞浜,,0,0
0,3f,a,東日本旅客鉄道,京葉,新浦安,,0,0
0,3f,b,東日本旅客鉄道,京葉,市川塩浜,,0,0
0,3f,d,東日本旅客鉄道,京葉,二俣新町,,0,0
0,3f,f,東日本旅客鉄道,京葉,南船橋,,0,0
0,3f,10,東日本旅客鉄道,京葉,新習志野,,0,0
0,3f,12,東日本旅客鉄道,京葉,海浜幕張,,0,0
0,3f,13,東日本旅客鉄道,京葉,検見川浜,,0,0
0,3f,14,東日本旅客鉄道,京葉,稲毛海岸,,0,0
0,3f,16,東日本旅客鉄道,京葉,千葉みなと,,0,0
0,3f,18,東日本旅客鉄道,京葉,蘇我,,0,0
0,40,1,天竜浜名湖鉄道,天竜浜名湖鉄道,掛川,,0,0
0,40,1b,天竜浜名湖鉄道,天竜浜名湖鉄道,西鹿島,,0,0
0,41,2,東海旅客鉄道,飯田,船町,,0,0
0,41,3,東海旅客鉄道,飯田,下地,,0,0
0,41,6,東海旅客鉄道,飯田,牛久保,,0,0
0,41,7,東海旅客鉄道,飯田,豊川,,0,0
0,41,27,東海旅客鉄道,飯田,中部天竜,,0,0
0,41,3f,東海旅客鉄道,飯田,天竜峡,,0,0
0,42,1,愛知環状鉄道,愛知環状鉄道,岡崎,,0,0
0,42,29,愛知環状鉄道,愛知環状鉄道,高蔵寺,,0,0
0,43,2,東海旅客鉄道,武豊,尾張森岡,,0,0
0,43,3,東海旅客鉄道,武豊,緒川,,0,0
0,43,4,東海旅客鉄道,武豊,石浜,,0,0
0,43,6,東海旅客鉄道,武豊,東浦,,0,0
0,43,7,東海旅客鉄道,武豊,亀崎,,0,0
0,43,8,東海旅客鉄道,武豊,乙川,,0,0
0,43,9,東海旅客鉄道,武豊,半田,,0,0
0,43,b,東海旅客鉄道,武豊,東成岩,,0,0
0,43,c,東海旅客鉄道,武豊,武豊,,0,0
0,44,9,東海旅客鉄道,高山本,鵜沼,,0,0
0,44,b,東海旅客鉄道,高山本,坂祝,,0,0
0,44,c,東海旅客鉄道,高山本,美濃太田,,0,0
0,44,1a,東海旅客鉄道,高山本,下呂,,0,0
0,45,96,東海旅客鉄道,東海道本,尾頭橋,現在未使用,0,0
0,46,1,東海旅客鉄道,東海道新幹,東京,,0,0
0,46,b,東海旅客鉄道,東海道新幹,熱海,,0,0
0,46,17,東海旅客鉄道,東海道新幹,浜松,,0,0
0,46,19,東海旅客鉄道,東海道新幹,豊橋,,0,0
0,46,1f,東海旅客鉄道,東海道新幹線,名古屋,,0,0
0,46,21,東海旅客鉄道,東海道新幹,岐阜羽島,,0,0
0,46,29,東海旅客鉄道,東海道新幹,京都,,0,0
0,46,33,西日本旅客鉄道,山陽新幹,新神戸,,0,0
0,46,52,西日本旅客鉄道,山陽新幹,新岩国,,0,0
0,46,5c,西日本旅客鉄道,山陽新幹,小倉,,0,0
0,46,64,西日本旅客鉄道,山陽新幹,博多,,0,0
0,47,1,東日本旅客鉄道,東北新幹,東京,,0,0
0,47,3,東日本旅客鉄道,東北新幹,上野,,0,0
0,47,5,東日本旅客鉄道,東北新幹,大宮,,0,0
0,48,8,東日本旅客鉄道,上越新幹,本庄早稲田,,0,0
0,49,b,東日本旅客鉄道,北陸新幹,安中榛名,,0,0
0,4b,18,西日本旅客鉄道,七尾,和倉温泉,,0,0
0,4b,18,西日本旅客鉄道,七尾,和倉温泉,,0,0
0,4c,41,九州旅客鉄道,香椎,西戸崎,,0,0
0,4c,44,九州旅客鉄道,香椎,雁ノ巣,,0,0
0,4c,45,九州旅客鉄道,香椎,奈多,,0,0
0,4c,46,九州旅客鉄道,香椎,和白,,0,0
0,4c,4d,九州旅客鉄道,香椎,長者原,,0,0
0,4c,4e,九州旅客鉄道,香椎,酒殿,,0,0
0,4c,4f,九州旅客鉄道,香椎,須恵,,0,0
0,4c,50,九州旅客鉄道,香椎,須恵中央,,0,0
0,4c,51,九州旅客鉄道,香椎,新原,,0,0
0,4c,52,九州旅客鉄道,香椎,宇美,,0,0
0,4d,42,九州旅客鉄道,篠栗,柚須,福北ゆたか線,0,0
0,4d,43,九州旅客鉄道,篠栗(福北ゆたか線),原町,,0,0
0,4d,44,九州旅客鉄道,篠栗(福北ゆたか線),長者原,,0,0
0,4d,45,九州旅客鉄道,篠栗(福北ゆたか線),門松,,0,0
0,4d,46,九州旅客鉄道,篠栗(福北ゆたか線),篠栗,,0,0
0,4d,4e,九州旅客鉄道,篠栗,桂川,福北ゆたか線,0,0
0,4f,fe,西日本旅客鉄道,宮島航路,宮島,,0,0
0,51,1,東日本旅客鉄道,大糸,松本,,0,0
0,51,2,東日本旅客鉄道,大糸,北松本,,0,0
0,51,29,東日本旅客鉄道,大糸,南小谷,,0,0
0,52,2,東日本旅客鉄道,篠ノ井,広丘,,0,0
0,53,1a,東日本旅客鉄道,小海,中込,,0,0
0,53,4c,九州旅客鉄道,肥薩,球泉洞,,0,0
0,53,4d,九州旅客鉄道,肥薩,一勝地,,0,0
0,53,52,九州旅客鉄道,肥薩,人吉,,0,0
0,54,1f,東日本旅客鉄道,飯山,十日町,,0,0
0,54,20,東日本旅客鉄道,飯山,魚沼中条,,0,0
0,55,15,東日本旅客鉄道,越後,吉田,,0,0
0,55,16,東日本旅客鉄道,越後,北吉田,,0,0
0,55,17,東日本旅客鉄道,越後,岩室,,0,0
0,55,18,東日本旅客鉄道,越後,巻,,0,0
0,55,19,東日本旅客鉄道,越後,越後曽根,,0,0
0,55,1a,東日本旅客鉄道,越後,越後赤塚,,0,0
0,55,1b,東日本旅客鉄道,越後,内野西が丘,,0,0
0,55,1c,東日本旅客鉄道,越後,内野,,0,0
0,55,1d,東日本旅客鉄道,越後,新潟大学前,,0,0
0,55,1e,東日本旅客鉄道,越後,寺尾,,0,0
0,55,1f,東日本旅客鉄道,越後,小針,,0,0
0,55,20,東日本旅客鉄道,越後,青山,,0,0
0,55,21,東日本旅客鉄道,越後,関屋,,0,0
0,55,22,東日本旅客鉄道,越後,白山,,0,0
0,56,1,東日本旅客鉄道,弥彦,弥彦,,0,0
0,56,2,東日本旅客鉄道,弥彦,矢作,,0,0
0,56,3,東日本旅客鉄道,弥彦,吉田,,0,0
0,56,4,東日本旅客鉄道,弥彦,西燕,,0,0
0,56,5,東日本旅客鉄道,弥彦,燕,,0,0
0,56,6,東日本旅客鉄道,弥彦,燕三条,,0,0
0,56,7,東日本旅客鉄道,弥彦,北三条,,0,0
0,57,2,東日本旅客鉄道,白新,西新発田,,0,0
0,57,3,東日本旅客鉄道,白新,佐々木,,0,0
0,57,4,東日本旅客鉄道,白新,黒山,,0,0
0,57,6,東日本旅客鉄道,白新,豊栄,,0,0
0,57,7,東日本旅客鉄道,白新,早通,,0,0
0,57,8,東日本旅客鉄道,白新,新崎,,0,0
0,57,9,東日本旅客鉄道,白新,大形,,0,0
0,57,b,東日本旅客鉄道,白新,東新潟,,0,0
0,58,9,東海旅客鉄道,太多,可児,,0,0
0,58,a,東海旅客鉄道,太多,美濃川合,,0,0
0,58,43,九州旅客鉄道,長崎本,肥前麓,,0,0
0,58,47,九州旅客鉄道,長崎本,吉野ヶ里公園,,0,0
0,58,4c,九州旅客鉄道,長崎本,佐賀,,0,0
0,58,4e,九州旅客鉄道,長崎本,鍋島,,0,0
0,58,4f,九州旅客鉄道,長崎本,バルーンさが（臨）,,0,0
0,58,50,九州旅客鉄道,長崎本,久保田,,0,0
0,58,51,九州旅客鉄道,長崎本,牛津,,0,0
0,58,53,九州旅客鉄道,長崎本,肥前山口,,0,0
0,58,74,九州旅客鉄道,長崎本,長崎,,0,0
0,59,7,西日本旅客鉄道,舞鶴,西舞鶴,,0,0
0,59,9,西日本旅客鉄道,舞鶴,東舞鶴,,0,0
0,59,25,西日本旅客鉄道,小浜,西敦賀,,0,0
0,5b,2,西日本旅客鉄道,大阪環状,福島,旧西成線,0,0
0,5b,3,西日本旅客鉄道,大阪環状,野田,旧西成線,0,0
0,5b,4,西日本旅客鉄道,大阪環状,西九条,旧西成線,0,0
0,5b,6,西日本旅客鉄道,大阪環状,弁天町,旧西成線,0,0
0,5b,7,西日本旅客鉄道,大阪環状,大正,旧西成線,0,0
0,5b,8,西日本旅客鉄道,大阪環状,芦原橋,旧西成線,0,0
0,5b,a,西日本旅客鉄道,大阪環状,今宮,旧西成線,0,0
0,5b,b,西日本旅客鉄道,大阪環状,新今宮,旧西成線,0,0
0,5b,50,九州旅客鉄道,筑肥,唐津,,0,0
0,5b,50,九州旅客鉄道,唐津,唐津,,0,0
0,5b,51,九州旅客鉄道,唐津,西唐津,,0,0
0,5c,2,西日本旅客鉄道,桜島,安治川口,ゆめ咲線,0,0
0,5c,3,西日本旅客鉄道,桜島,ユニバーサルシティ,ゆめ咲線,0,0
0,5c,4,西日本旅客鉄道,桜島,桜島,ゆめ咲線,0,0
0,5c,4d,九州旅客鉄道,佐世保,上有田,,0,0
0,5c,4e,九州旅客鉄道,佐世保,有田,,0,0
0,5c,52,九州旅客鉄道,佐世保,早岐,,0,0
0,5c,56,九州旅客鉄道,佐世保,佐世保,,0,0
0,5d,6,西日本旅客鉄道,福知山,塚口,宝塚線,34.74769444,135.4278056
0,5d,7,西日本旅客鉄道,福知山,猪名寺,宝塚線,0,0
0,5d,8,西日本旅客鉄道,福知山,伊丹,宝塚線,0,0
0,5d,a,西日本旅客鉄道,福知山,北伊丹,宝塚線,0,0
0,5d,c,西日本旅客鉄道,福知山,川西池田,宝塚線,0,0
0,5d,f,西日本旅客鉄道,福知山,中山寺,宝塚線,0,0
0,5d,11,西日本旅客鉄道,福知山,宝塚,宝塚線,0,0
0,5d,12,西日本旅客鉄道,福知山,生瀬,宝塚線,0,0
0,5d,14,西日本旅客鉄道,福知山,西宮名塩,宝塚線,0,0
0,5d,15,西日本旅客鉄道,福知山,武田尾,宝塚線,0,0
0,5d,17,西日本旅客鉄道,福知山,道場,宝塚線,0,0
0,5d,19,西日本旅客鉄道,福知山,三田,宝塚線,0,0
0,5d,1b,西日本旅客鉄道,福知山,新三田,宝塚線,0,0
0,5d,1c,西日本旅客鉄道,福知山,広野,宝塚線,0,0
0,5d,1e,西日本旅客鉄道,福知山,相野,宝塚線,0,0
0,5d,20,西日本旅客鉄道,福知山,藍本,宝塚線,0,0
0,5d,21,西日本旅客鉄道,福知山,草野,宝塚線,0,0
0,5d,23,西日本旅客鉄道,福知山,古市,宝塚線,0,0
0,5d,24,西日本旅客鉄道,福知山,南矢代,宝塚線,0,0
0,5d,25,西日本旅客鉄道,福知山,篠山口,宝塚線,0,0
0,5e,17,西日本旅客鉄道,加古川,厄神,,0,0
0,5e,23,西日本旅客鉄道,加古川,西脇市,,0,0
0,5e,27,西日本旅客鉄道,加古川,日本へそ公園,,0,0
0,5e,28,西日本旅客鉄道,加古川,黒田庄,,0,0
0,5e,42,九州旅客鉄道,大村,ハウステンボス,,0,0
0,5f,1,西日本旅客鉄道,関西本,JR難波,大和路線,0,0
0,5f,5,西日本旅客鉄道,関西本,東部市場前,大和路線,0,0
0,5f,6,西日本旅客鉄道,関西本,平野,大和路線,0,0
0,5f,7,西日本旅客鉄道,関西本,加美,大和路線,0,0
0,5f,8,西日本旅客鉄道,関西本,久宝寺,大和路線,0,0
0,5f,9,西日本旅客鉄道,関西本,八尾,大和路線,0,0
0,5f,b,西日本旅客鉄道,関西本,志紀,大和路線,0,0
0,5f,c,西日本旅客鉄道,関西本,柏原,大和路線,0,0
0,5f,d,西日本旅客鉄道,関西本,高井田,大和路線,0,0
0,5f,e,西日本旅客鉄道,関西本,河内堅上,大和路線,0,0
0,5f,f,西日本旅客鉄道,関西本,三郷,大和路線,0,0
0,5f,10,西日本旅客鉄道,関西本,王寺,大和路線,0,0
0,5f,12,西日本旅客鉄道,関西本,法隆寺,大和路線,0,0
0,5f,13,西日本旅客鉄道,関西本,大和小泉,大和路線,0,0
0,5f,14,西日本旅客鉄道,関西本,郡山,大和路線,0,0
0,5f,16,西日本旅客鉄道,関西本,奈良,大和路線,0,0
0,5f,18,西日本旅客鉄道,関西本,平城山,大和路線,0,0
0,5f,1a,西日本旅客鉄道,関西本,木津,大和路線,0,0
0,5f,1c,西日本旅客鉄道,関西本,加茂,大和路線,0,0
0,5f,1e,西日本旅客鉄道,関西本,笠置,,0,0
0,5f,1f,西日本旅客鉄道,関西本,大河原,,0,0
0,5f,20,西日本旅客鉄道,関西本,月ヶ瀬口,,0,0
0,5f,21,西日本旅客鉄道,関西本,島ヶ原,,0,0
0,5f,2a,西日本旅客鉄道,関西本,関,,0,0
0,5f,36,東海旅客鉄道,関西本,四日市,,0,0
0,5f,38,東海旅客鉄道,関西本,富田浜,,0,0
0,5f,39,東海旅客鉄道,関西本,富田,,0,0
0,5f,3a,東海旅客鉄道,関西本,朝日,,0,0
0,5f,3b,東海旅客鉄道,関西本,桑名,,0,0
0,5f,3d,東海旅客鉄道,関西本,長島,,0,0
0,5f,3f,東海旅客鉄道,関西本,弥富,,0,0
0,5f,41,東海旅客鉄道,関西本,永和,,0,0
0,5f,42,東海旅客鉄道,関西本,蟹江,,0,0
0,5f,43,東海旅客鉄道,関西本,春田,,0,0
0,5f,44,東海旅客鉄道,関西本,八田,,0,0
0,60,1,西日本旅客鉄道,奈良,京都,,0,0
0,60,2,西日本旅客鉄道,奈良,東福寺,,0,0
0,60,3,西日本旅客鉄道,奈良,稲荷,,0,0
0,60,4,西日本旅客鉄道,奈良,JR藤森,,0,0
0,60,6,西日本旅客鉄道,奈良,桃山,,0,0
0,60,7,西日本旅客鉄道,奈良,六地蔵,,0,0
0,60,8,西日本旅客鉄道,奈良,木幡,,0,0
0,60,9,西日本旅客鉄道,奈良,黄檗,,0,0
0,60,c,西日本旅客鉄道,奈良,宇治,,0,0
0,60,d,西日本旅客鉄道,奈良,JR小倉,,0,0
0,60,e,西日本旅客鉄道,奈良,新田,,0,0
0,60,10,西日本旅客鉄道,奈良,城陽,,0,0
0,60,11,西日本旅客鉄道,奈良,長池,,0,0
0,60,13,西日本旅客鉄道,奈良,山城青谷,,0,0
0,60,14,西日本旅客鉄道,奈良,山城多賀,,0,0
0,60,15,西日本旅客鉄道,奈良,玉水,,0,0
0,60,17,西日本旅客鉄道,奈良,棚倉,,0,0
0,60,19,西日本旅客鉄道,奈良,上狛,,0,0
0,60,1f,西日本旅客鉄道,桜井,京終,,0,0
0,60,20,西日本旅客鉄道,桜井,帯解,,0,0
0,60,21,西日本旅客鉄道,桜井,櫟本,,0,0
0,60,23,西日本旅客鉄道,桜井,天理,,0,0
0,60,24,西日本旅客鉄道,桜井,長柄,,0,0
0,60,25,西日本旅客鉄道,桜井,柳本,,0,0
0,60,26,西日本旅客鉄道,桜井,巻向,,0,0
0,60,28,西日本旅客鉄道,桜井,三輪,,0,0
0,60,29,西日本旅客鉄道,桜井,桜井,,0,0
0,60,2a,西日本旅客鉄道,桜井,香久山,,0,0
0,60,2b,西日本旅客鉄道,桜井,畝傍,,0,0
0,60,2d,西日本旅客鉄道,桜井,金橋,,0,0
0,60,2e,西日本旅客鉄道,和歌山,高田,,0,0
0,60,2f,西日本旅客鉄道,和歌山,JR五位堂,,0,0
0,60,30,西日本旅客鉄道,和歌山,香芝,旧:下田,0,0
0,60,31,西日本旅客鉄道,和歌山,志都美,,0,0
0,60,32,西日本旅客鉄道,和歌山,畠田,,0,0
0,62,3,西日本旅客鉄道,山陽本,和田岬,和田岬支線,0,0
0,62,54,九州旅客鉄道,九大本,日田,,0,0
0,63,2,西日本旅客鉄道,阪和,美章園,,0,0
0,63,3,西日本旅客鉄道,阪和,南田辺,,0,0
0,63,4,西日本旅客鉄道,阪和,鶴ヶ丘,,0,0
0,63,6,西日本旅客鉄道,阪和,長居,,0,0
0,63,7,西日本旅客鉄道,阪和,我孫子町,,0,0
0,63,8,西日本旅客鉄道,阪和,杉本町,,0,0
0,63,9,西日本旅客鉄道,阪和,浅香,,0,0
0,63,b,西日本旅客鉄道,阪和,堺市,,0,0
0,63,c,西日本旅客鉄道,阪和,三国ヶ丘,,0,0
0,63,d,西日本旅客鉄道,阪和,百舌鳥,,0,0
0,63,e,西日本旅客鉄道,阪和,上野芝,,0,0
0,63,10,西日本旅客鉄道,阪和,津久野,,0,0
0,63,11,西日本旅客鉄道,阪和,鳳,,0,0
0,63,12,西日本旅客鉄道,阪和,富木,,0,0
0,63,13,西日本旅客鉄道,阪和,北信太,,0,0
0,63,15,西日本旅客鉄道,阪和,信太山,,0,0
0,63,16,西日本旅客鉄道,阪和,和泉府中,,0,0
0,63,18,西日本旅客鉄道,阪和,久米田,,0,0
0,63,19,西日本旅客鉄道,阪和,下松,,0,0
0,63,1b,西日本旅客鉄道,阪和,東岸和田,,0,0
0,63,1c,西日本旅客鉄道,阪和,東貝塚,,0,0
0,63,1e,西日本旅客鉄道,阪和,和泉橋本,,0,0
0,63,1f,西日本旅客鉄道,阪和,東佐野,,0,0
0,63,21,西日本旅客鉄道,阪和,熊取,,0,0
0,63,23,西日本旅客鉄道,阪和,日根野,,0,0
0,63,24,西日本旅客鉄道,阪和,長滝,,0,0
0,63,26,西日本旅客鉄道,阪和,新家,,0,0
0,63,27,西日本旅客鉄道,阪和,和泉砂川,,0,0
0,63,29,西日本旅客鉄道,阪和,和泉鳥取,,0,0
0,63,2a,西日本旅客鉄道,阪和,山中渓,,0,0
0,63,2d,西日本旅客鉄道,阪和,紀伊,,0,0
0,63,2f,西日本旅客鉄道,阪和,六十谷,,0,0
0,63,31,西日本旅客鉄道,阪和,紀伊中ノ島,,0,0
0,66,4c,九州旅客鉄道,日田彦山,田川伊田,,0,0
0,66,4d,九州旅客鉄道,日田彦山,田川後藤寺,,0,0
0,67,16,西日本旅客鉄道,播但,京口,,0,0
0,67,84,四国旅客鉄道,内子,五十崎,,0,0
0,67,86,四国旅客鉄道,内子,内子,,0,0
0,69,b,西日本旅客鉄道,片町,片町,廃止,0,0
0,69,c,西日本旅客鉄道,片町,京橋,学研都市線,0,0
0,69,d,西日本旅客鉄道,片町,鴫野,学研都市線,0,0
0,69,e,西日本旅客鉄道,片町,放出,学研都市線,0,0
0,69,10,西日本旅客鉄道,片町,徳庵,学研都市線,0,0
0,69,11,西日本旅客鉄道,片町,鴻池新田,学研都市線,0,0
0,69,12,西日本旅客鉄道,片町,住道,学研都市線,0,0
0,69,13,西日本旅客鉄道,片町,野崎,学研都市線,0,0
0,69,15,西日本旅客鉄道,片町,四条畷,学研都市線,0,0
0,69,16,西日本旅客鉄道,片町,忍ヶ丘,学研都市線,0,0
0,69,17,西日本旅客鉄道,片町,東寝屋川,学研都市線,0,0
0,69,18,西日本旅客鉄道,片町,星田,学研都市線,0,0
0,69,19,西日本旅客鉄道,片町,河内磐船,学研都市線,0,0
0,69,1a,西日本旅客鉄道,片町,津田,学研都市線,0,0
0,69,1b,西日本旅客鉄道,片町,藤阪,学研都市線,0,0
0,69,1c,西日本旅客鉄道,片町,長尾,学研都市線,0,0
0,69,1d,西日本旅客鉄道,片町,松井山手,学研都市線,0,0
0,69,1e,西日本旅客鉄道,片町,大住,学研都市線,0,0
0,69,1f,西日本旅客鉄道,片町,京田辺,学研都市線,0,0
0,69,20,西日本旅客鉄道,片町,同志社前,学研都市線,0,0
0,69,21,西日本旅客鉄道,片町,JR三山木,学研都市線,0,0
0,69,22,西日本旅客鉄道,片町,下狛,学研都市線,0,0
0,69,23,西日本旅客鉄道,片町,祝園,学研都市線,0,0
0,69,24,西日本旅客鉄道,片町,西木津,学研都市線,0,0
0,6a,56,九州旅客鉄道,九州新幹,新水俣,,0,0
0,6b,8,西日本旅客鉄道,草津,貴生川,,0,0
0,6b,a,西日本旅客鉄道,草津,三雲,,0,0
0,6b,b,西日本旅客鉄道,草津,甲西,,0,0
0,6b,c,西日本旅客鉄道,草津,石部,,0,0
0,6b,e,西日本旅客鉄道,草津,手原,,0,0
0,6c,42,九州旅客鉄道,日南,田吉,,0,0
0,6d,5,西日本旅客鉄道,湖西,西大津,,0,0
0,6d,7,西日本旅客鉄道,湖西,唐崎,,0,0
0,6d,8,西日本旅客鉄道,湖西,比叡山坂本,,0,0
0,6d,9,西日本旅客鉄道,湖西,雄琴,,0,0
0,6d,b,西日本旅客鉄道,湖西,堅田,,0,0
0,6d,c,西日本旅客鉄道,湖西,小野,,0,0
0,6d,d,西日本旅客鉄道,湖西,和邇,,0,0
0,6d,f,西日本旅客鉄道,湖西,蓬莱,,0,0
0,6d,10,西日本旅客鉄道,湖西,志賀,,0,0
0,6d,12,西日本旅客鉄道,湖西,比良,,0,0
0,6d,13,西日本旅客鉄道,湖西,近江舞子,,0,0
0,6d,14,西日本旅客鉄道,湖西,北小松,,0,0
0,6d,17,西日本旅客鉄道,湖西,近江高島,,0,0
0,6d,18,西日本旅客鉄道,湖西,安曇川,,0,0
0,6d,19,西日本旅客鉄道,湖西,新旭,,0,0
0,6d,1a,西日本旅客鉄道,湖西,近江今津,,0,0
0,6d,1c,西日本旅客鉄道,湖西,近江中庄,,0,0
0,6d,1d,西日本旅客鉄道,湖西,マキノ,,0,0
0,6d,1f,西日本旅客鉄道,湖西,永原,,0,0
0,6e,a,西日本旅客鉄道,和歌山,玉手,,0,0
0,6e,2f,西日本旅客鉄道,紀勢本,和歌山市,,0,0
0,6f,7,東海旅客鉄道,参宮,伊勢市,,0,0
0,6f,b,東海旅客鉄道,参宮,松下,,0,0
0,6f,c,東海旅客鉄道,参宮,池の浦シーサイド,臨時,0,0
0,6f,d,東海旅客鉄道,参宮,鳥羽,,0,0
0,6f,49,九州旅客鉄道,筑豊本,中間,福北ゆたか線,0,0
0,6f,4a,九州旅客鉄道,筑豊本,筑前垣生,福北ゆたか線,0,0
0,6f,4b,九州旅客鉄道,筑豊本,鞍手,福北ゆたか線,0,0
0,6f,4c,九州旅客鉄道,筑豊本,筑前植木,福北ゆたか線,0,0
0,6f,4d,九州旅客鉄道,筑豊本,新入,福北ゆたか線,0,0
0,6f,4e,九州旅客鉄道,筑豊本,直方,福北ゆたか線,0,0
0,6f,55,九州旅客鉄道,筑豊本,新飯塚,,0,0
0,6f,58,九州旅客鉄道,筑豊本,天道,,0,0
0,6f,5b,九州旅客鉄道,筑豊本,上穂波,原田線,0,0
0,6f,5c,九州旅客鉄道,筑豊本,筑前内野,原田線,0,0
0,6f,5e,九州旅客鉄道,筑豊本,筑前山家,原田線,0,0
0,70,2,西日本旅客鉄道,阪和,東羽衣,羽衣支線,0,0
0,70,22,西日本旅客鉄道,関西空港,りんくうタウン,,0,0
0,70,24,西日本旅客鉄道,関西空港,関西空港,,0,0
0,71,1,伊勢鉄道,伊勢,津,,0,0
0,71,3,伊勢鉄道,伊勢,東一身田,,0,0
0,71,5,伊勢鉄道,伊勢,河芸,,0,0
0,71,7,伊勢鉄道,伊勢,伊勢上野,,0,0
0,71,9,伊勢鉄道,伊勢,中瀬古,,0,0
0,71,a,伊勢鉄道,伊勢,徳田,,0,0
0,71,b,伊勢鉄道,伊勢,鈴鹿サーキット稲生,,0,0
0,71,d,伊勢鉄道,伊勢,玉垣,,0,0
0,71,f,伊勢鉄道,伊勢,鈴鹿,,0,0
0,71,11,伊勢鉄道,伊勢,河原田,,0,0
0,73,2,西日本旅客鉄道,赤穂,西相生,,0,0
0,73,4,西日本旅客鉄道,赤穂,坂越,,0,0
0,73,5,西日本旅客鉄道,赤穂,播州赤穂,,0,0
0,73,44,九州旅客鉄道,宮崎空港,宮崎空港,,0,0
